utterance_id,canonical_word,GT_decoded_word,GT_label,start_time,end_time,canonical_phone_seq,GT_wav2vec_phone_seq_clean,MT_decoded_costed_neglog
/home/daplab/30006664/kv_allindia_dec2023/audios/ah_3-b-2_kv_kv-afs-begumpet_04122023-000000-1_HI-KV-001_1.wav,की,की,c,24.45,24.63,k II,k II,0.0
/home/daplab/30006664/kv_allindia_dec2023/audios/ah_3-b-2_kv_kv-afs-begumpet_04122023-000000-1_HI-KV-001_1.wav,राजा,राजन,s,24.84,25.56,r AA j AA,r AA j AA,0.0
/home/daplab/30006664/kv_allindia_dec2023/audios/ah_3-b-2_kv_kv-afs-begumpet_04122023-000000-1_HI-KV-001_1.wav,का,का,c,25.62,26.04,k AA,k AA,0.0
/home/daplab/30006664/kv_allindia_dec2023/audios/ah_3-b-2_kv_kv-afs-begumpet_04122023-000000-1_HI-KV-001_1.wav,कहना,कहना,c,26.25,26.73,k aa hh aa n AA,k aa hh aa n AA,0.0
/home/daplab/30006664/kv_allindia_dec2023/audios/ah_3-b-2_kv_kv-afs-begumpet_04122023-000000-1_HI-KV-001_1.wav,था,था,c,26.73,27.06,th AA,th AA,0.0
/home/daplab/30006664/kv_allindia_dec2023/audios/ah_3-b-2_kv_kv-afs-begumpet_04122023-000000-1_HI-KV-001_1.wav,कि,कि,c,27.06,27.42,k ii,k ii,0.0
/home/daplab/30006664/kv_allindia_dec2023/audios/ah_3-b-2_kv_kv-afs-begumpet_04122023-000000-1_HI-KV-001_1.wav,मार्ग,मर्ग,s,27.87,28.47,m AA r g,m aa r g,2.0
/home/daplab/30006664/kv_allindia_dec2023/audios/ah_3-b-2_kv_kv-afs-begumpet_04122023-000000-1_HI-KV-001_1.wav,में,में,c,28.77,29.13,m ee q,m ee q,0.0
/home/daplab/30006664/kv_allindia_dec2023/audios/ah_3-b-2_kv_kv-afs-begumpet_04122023-000000-1_HI-KV-001_1.wav,जो,जो,c,29.13,29.46,j oo,j oo,0.0
/home/daplab/30006664/kv_allindia_dec2023/audios/ah_3-b-2_kv_kv-afs-begumpet_04122023-000000-1_HI-KV-001_1.wav,कंकड,कंकड,c,29.46,29.94,<UNK>,k aa q k aa D,5.80382189018274
/home/daplab/30006664/kv_allindia_dec2023/audios/ah_3-b-2_kv_kv-afs-begumpet_04122023-000000-1_HI-KV-001_1.wav,पत्थर,पत्थर,c,29.94,30.48,p aa t th aa r,p aa t th aa r,0.0
/home/daplab/30006664/kv_allindia_dec2023/audios/ah_3-b-2_kv_kv-afs-begumpet_04122023-000000-1_HI-KV-001_1.wav,थे,थे,c,30.48,30.84,th ee,th ee,0.0
/home/daplab/30006664/kv_allindia_dec2023/audios/ah_3-b-2_kv_kv-afs-begumpet_04122023-000000-1_HI-KV-001_1.wav,वे,वे,c,30.84,31.14,w ee,w ee,0.0
/home/daplab/30006664/kv_allindia_dec2023/audios/ah_3-b-2_kv_kv-afs-begumpet_04122023-000000-1_HI-KV-001_1.wav,मेरे,मेरे,c,31.14,31.5,m ee r ee,m ee r ee,0.0
/home/daplab/30006664/kv_allindia_dec2023/audios/ah_3-b-2_kv_kv-afs-begumpet_04122023-000000-1_HI-KV-001_1.wav,पैरों,पैरों,c,31.5,32.1,p ee r oo q,p ee r oo q,0.0
/home/daplab/30006664/kv_allindia_dec2023/audios/ah_3-b-2_kv_kv-afs-begumpet_04122023-000000-1_HI-KV-001_1.wav,में,में,c,32.1,32.34,m ee q,m ee q,0.0
/home/daplab/30006664/kv_allindia_dec2023/audios/ah_3-b-2_kv_kv-afs-begumpet_04122023-000000-1_HI-KV-001_1.wav,चुभ,चुभ,c,32.37,32.67,c uu bh,c uu bh,0.0
/home/daplab/30006664/kv_allindia_dec2023/audios/ah_3-b-2_kv_kv-afs-begumpet_04122023-000000-1_HI-KV-001_1.wav,गए,गए,c,32.67,32.94,g ee,g ee,0.0
/home/daplab/30006664/kv_allindia_dec2023/audios/ah_3-b-2_kv_kv-afs-begumpet_04122023-000000-1_HI-KV-001_1.wav,और,और,c,33.15,33.48,OO r,OO r,0.0
/home/daplab/30006664/kv_allindia_dec2023/audios/ah_3-b-2_kv_kv-afs-begumpet_04122023-000000-1_HI-KV-001_1.wav,इसके,इसके,c,33.51,33.93,ii s aa k ee,ii s aa k ee,0.0
/home/daplab/30006664/kv_allindia_dec2023/audios/ah_3-b-2_kv_kv-afs-begumpet_04122023-000000-1_HI-KV-001_1.wav,लिए,लिए,c,33.93,34.41,l ii ee,l ii ee,0.0
/home/daplab/30006664/kv_allindia_dec2023/audios/ah_3-b-2_kv_kv-afs-begumpet_04122023-000000-1_HI-KV-001_1.wav,कुछ,<eps>,d,,,k uu ch,,
/home/daplab/30006664/kv_allindia_dec2023/audios/ah_3-b-2_kv_kv-afs-begumpet_04122023-000000-1_HI-KV-001_1.wav,इंतजाम,इंतजाम,c,34.47,35.13,ii q t aa j AA m,ii q t aa j AA m,0.0
/home/daplab/30006664/kv_allindia_dec2023/audios/ah_3-b-2_kv_kv-afs-begumpet_04122023-000000-1_HI-KV-001_1.wav,करना,करना,c,35.13,35.49,k aa r aa n AA,k aa r aa n AA,0.0
/home/daplab/30006664/kv_allindia_dec2023/audios/ah_3-b-2_kv_kv-afs-begumpet_04122023-000000-1_HI-KV-001_1.wav,चाहिए,चाहिए,c,35.85,36.33,c AA hh ii ee,c AA hh ii ee,0.0
